timestamp,lat,lon,alt,x,y,roll,pitch,yaw,vel_x,vel_y,accel_x,accel_y,yaw_rate,right_engine,left_engine,wind_speed,wind_direction
55.2,-33.722603,150.67409,5.4890566,17.4686,8.366979,-0.0029162057,0.02259909,0.39737764,1.9564362,2.1104107,0.062205963,0.02025613,-0.007927717,0.30372083,0.22670078,-0.40581718,240.0
55.376,-33.7226,150.67409,5.4857807,17.76457,8.506848,-0.0050249603,0.021683836,0.3950189,1.9665124,2.1020136,-0.21140885,-0.27010202,-0.024564415,0.28464648,0.24622025,-0.41236186,240.0
55.54,-33.722595,150.67409,5.4747524,18.182919,8.689192,-0.007014628,0.02244797,0.39392784,1.9645742,2.076423,0.07341278,-0.13450734,-0.013507215,0.3096059,0.242997,0.10870944,240.0
55.7,-33.72259,150.67409,5.465544,18.508366,8.820034,-0.0087365145,0.023382867,0.39435837,1.971768,2.061028,0.025601914,-0.18027149,-0.026908461,0.29856586,0.26154196,0.05404172,240.0
55.8,-33.72259,150.67409,5.4472394,18.822088,8.950536,-0.010589345,0.023614625,0.3935149,1.9779935,2.0481102,-0.10164079,-0.0910972,0.013066264,0.31560755,0.25087178,0.13291536,240.0
55.972,-33.722588,150.6741,5.4262285,19.176813,9.102386,-0.012215137,0.0240073,0.3917412,1.9854441,2.0356348,0.30145422,0.1274355,-0.011447753,0.31427878,0.25804347,0.20049582,240.0
56.124,-33.722584,150.6741,5.3958826,19.538446,9.260747,-0.01388025,0.024249014,0.38997313,1.985019,2.0149145,0.11462259,0.06772,0.021966657,0.33287388,0.2564419,-0.16947962,240.0
56.3,-33.72258,150.6741,5.3566766,19.876568,9.411648,-0.015244086,0.024122309,0.3893394,1.9912242,2.0069652,0.13719876,-0.103629775,-0.029629078,0.3055041,0.28588113,-0.22540137,240.0
56.4,-33.722576,150.6741,5.302211,20.242357,9.5752735,-0.01683354,0.024362491,0.38763955,1.9893647,1.9912386,0.2747286,0.17618021,-0.004256906,0.32971162,0.27850765,-0.2829069,240.0
56.564,-33.722576,150.6741,5.2699676,20.475977,9.67634,-0.018060604,0.02392789,0.38697344,1.9915408,1.9818554,-0.013870289,0.0033341716,0.010951925,0.33178934,0.28106073,-0.31100953,240.0
56.7,-33.722572,150.6741,5.2087617,20.88524,9.846552,-0.019856434,0.023341587,0.38663754,2.0011604,1.9763378,-0.28186965,-0.22743738,0.022110464,0.3327883,0.27846628,-0.19986941,240.0
56.896,-33.72257,150.6741,5.1616435,21.185993,9.974906,-0.020994784,0.022168126,0.38734975,2.0108838,1.9835672,0.0438303,-0.1834532,-0.02821478,0.3147275,0.28508276,-0.17764394,240.0
57.044,-33.722565,150.6741,5.0845957,21.65469,10.175054,-0.022351513,0.021220723,0.38569185,2.016141,1.973624,-0.119934805,-0.24395292,-0.0031794317,0.56653047,0.03712952,-0.45043957,240.0
57.2,-33.72256,150.6741,5.0326467,22.079475,10.357889,-0.023749424,0.020960042,0.364464,2.0668602,1.9224899,0.21519448,0.08059387,-0.1711423,0.41661924,0.19302885,-0.28543672,240.0
57.3,-33.722557,150.67412,4.950541,22.462706,10.51881,-0.02464591,0.018399991,0.33689222,2.1123765,1.8495258,0.0077571864,-0.03552461,-0.16611119,0.304368,0.31487885,-0.2611416,240.0
57.488,-33.722557,150.67412,4.903446,22.711386,10.626634,-0.02459613,0.017435689,0.3266191,2.1347282,1.8255384,0.063089706,-0.20807607,-0.06949921,0.3272723,0.2920215,-0.48492262,240.0
57.688,-33.72255,150.67412,4.8083844,23.187508,10.82142,-0.02459687,0.016637037,0.31740585,2.1629415,1.7982712,-0.071985014,-0.22912005,-0.04902668,0.30825686,0.30764973,-0.23084593,240.0
57.8,-33.722546,150.67412,4.7139015,23.64529,11.006193,-0.024922706,0.01515848,0.3148063,2.1698456,1.7784516,-0.03642391,-0.26938945,-0.028002955,0.31781465,0.30408293,-0.42686337,240.0
57.968,-33.722546,150.67412,4.654763,23.945547,11.131709,-0.025017656,0.014471561,0.31432903,2.1745152,1.7730207,0.12360187,-0.13110593,0.022556875,0.34847635,0.272736,-0.110971004,240.0
58.1,-33.72254,150.67412,4.5752983,24.348127,11.298739,-0.024779122,0.0136481365,0.3133271,2.1755242,1.759797,0.116771154,0.038742952,-0.015850287,0.33752477,0.28931618,-0.24200352,240.0
58.28,-33.722538,150.67412,4.5125585,24.71311,11.444441,-0.024213511,0.0128911175,0.31354398,2.178415,1.7517614,0.2392861,0.009712416,0.023159765,0.35587028,0.2729908,-0.089896336,240.0
58.432,-33.722534,150.67412,4.443098,25.166746,11.619741,-0.023384199,0.012002945,0.3129534,2.1818774,1.7372346,0.21287027,0.13962696,-0.0011170696,0.34505135,0.28852803,0.16272932,240.0
58.6,-33.72253,150.67412,4.379171,25.581606,11.790969,-0.022376478,0.010331618,0.3135194,2.1824026,1.7314119,-0.22879736,-0.26065746,-0.0036245405,0.3516964,0.2828469,0.27221334,240.0
58.7,-33.722527,150.67413,4.3132834,26.024965,11.97438,-0.020936897,0.0080862185,0.31573865,2.187303,1.7444932,0.1785314,0.04364109,0.009293435,0.35610864,0.2641603,0.49223432,240.0
58.9,-33.722523,150.67413,4.2729273,26.28075,12.074648,-0.020148877,0.007248495,0.3145694,2.189369,1.7365732,-0.19606179,-0.12268176,-0.03903086,0.33134833,0.29095313,0.33662152,240.0
59.072,-33.72252,150.67413,4.2051883,26.79952,12.274529,-0.018296462,0.0065755593,0.31008422,2.1976347,1.7168772,0.032182243,-0.0059545347,-0.038383134,0.3213164,0.3056018,0.24836741,240.0
